"","dbn","School.Name","Borough","gradespan","Latitude","Longitude","Number.Tested","Mean.Scale.Math.Score","%Level1","%Level2","%Level3","%Level4","%Level3&4","Mbps.Bandwidth","Full.Time.Certified.STEM.Teachers","Part.Time.Certified.STEM.Teachers","Ratio.of.Full.Time.Licensed.STEM.Teachers.to.Students","Total.Teacher.Response.Rate","Percent.of.STEMTeachers.That.Agree.With.17a","Percent.of.STEMTeachers.That.Agree.With.17b","Percent.of.STEMTeachers.That.Agree.With.17c","Percent.Poverty","K.12.Enrollment","K.12.FRPL.Count","Classroom.Teachers.w..0.3.Years.Experience","Classroom.Teachers.w..More.than.3.Years.Experience","Classroom.Teachers","Total.School.Funding.per.Pupil","Salary.Per.Classroom.Teacher"
"1131","32K299","P.S. 299 Thomas Warren Field","BROOKLYN","PK-5",40.690755,-73.917899,108,592,41.7,35.2,14.8,8.3,23.1,10,0,0,0,"96%",NA,NA,NA,0.95,246,238,2,18,1870500,27907.23,93525
"1132","32K347","School of Humanities (I.S. 347)","BROOKLYN "," 6-8",40.70069,-73.927481,296,589,50.7,36.8,9.8,2.7,12.5,200,4,0,0.0128205128205128,"100%",1,1,1,0.95,312,295,5,21,2384643,27694.64,91717.0384615385
"1133","32K349","Math, Science & Technology (I.S. 349)","BROOKLYN "," 6-8",40.70069,-73.927481,295,593,40.7,35.9,15.9,7.5,23.4,200,7,0,0.0225806451612903,"90%",0.67,0.67,0.78,0.95,310,303,8,20,2733000,26233.04,97607.1428571429
"1134","32K376","P.S. 376","BROOKLYN","K-5",40.69805,-73.920187,251,611,12.4,19.9,23.5,44.2,67.7,20,0,0,0,"82%",NA,NA,NA,0.875,520,453,13,24,3152754,23002.3,85209.5675675676
"1135","32K377","Alejandrina Benitez de Gautier School (P.S. 377)","BROOKLYN "," PK-8",40.694018,-73.915263,186,582,62.9,25.8,9.1,2.2,11.3,10,2,0,0.00634920634920635,"62%",NA,NA,NA,0.937,295,277,4.2,25,1364508,36962.11,46729.7260273973
"1136","32K383","Philippa Schuyler (J.H.S. 383)","BROOKLYN "," 5-8",40.697781,-73.919777,795,603,21.9,32.5,31.8,13.8,45.7,20,12,0,0.0137772675086108,"89%",0.91,0.86,0.86,0.835,871,726,15,45,4978717,20850.38,82978.6166666667
"1137","32K384","Frances E. Carter School (P.S./I.S. 384)","BROOKLYN "," PK-8",40.690353,-73.904803,298,588,52.7,28.9,15.4,3,18.5,10,2,0,0.00389863547758285,"82%",1,0.83,1,0.887,490,429,5,38,3611265,27160.58,83982.9069767442
"1138","32K554","All City Leadership Secondary School","BROOKLYN "," 6-12",40.69737,-73.913171,119,619,1.7,5.9,38.7,53.8,92.4,10,6,0,0.0137931034482759,"100%",1,1,1,0.857,435,371,1,17,1679714,17677.32,93317.4444444444
"1139","32K562","The Evergreen Middle School for Urban Exploration","BROOKLYN "," 6-8",40.688387,-73.910276,225,588,52.9,31.6,13.8,1.8,15.6,50,7,0,0.0204678362573099,"97%",0.87,0.93,0.93,0.915,342,309,10,26,2641150,24978.35,73365.2777777778
"1140","84K037","Beginning With Children Charter School II","BROOKLYN","K-8",40.703996,-73.953304,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"86%",1,1,1,0.929,NA,NA,NA,NA,NA,NA,NA
"1141","84K125","Success Academy Charter School - Bed-Stuy 2","BROOKLYN","K-4",40.697619,-73.943279,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,"0%",NA,NA,NA,0.758,NA,NA,NA,NA,NA,NA,NA
"1142","84K129","Success Academy Charter School - Cobble Hill","BROOKLYN","K-8",40.685006,-73.993293,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"0%",NA,NA,NA,0.497,NA,NA,NA,NA,NA,NA,NA
"1143","84K182","Success Academy Charter School - Williamsburg","BROOKLYN","K-4",40.711915,-73.960137,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"20%",NA,NA,NA,0.662,NA,NA,NA,NA,NA,NA,NA
"1144","84K333","Explore Exceed Charter School","BROOKLYN","K-8",40.6771,-73.960093,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"87%",1,0.91,0.91,0.802,NA,NA,NA,NA,NA,NA,NA
"1145","84K356","Achievement First Crown Heights Charter School","BROOKLYN","K-12",40.662092,-73.936313,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,"14%",NA,NA,NA,0.765,NA,NA,NA,NA,NA,NA,NA
"1146","84K357","KIPP AMP Charter School","BROOKLYN","K-12",40.67229,-73.937601,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,"50%",0.82,0.64,0.91,0.861,NA,NA,NA,NA,NA,NA,NA
"1147","84K358","Achievement First East New York Charter School","BROOKLYN","K-12",40.664067,-73.893328,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,"79%",0.94,0.88,0.81,0.865,NA,NA,NA,NA,NA,NA,NA
"1148","84K362","Hellenic Classical Charter School","BROOKLYN","PK-8",40.662985,-73.992254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100%",0.91,0.91,0.91,0.565,NA,NA,NA,NA,NA,NA,NA
"1149","84K367","Success Academy Charter School - Bed-Stuy 1","BROOKLYN","K-8",40.696698,-73.947557,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"47%",1,1,1,0.805,NA,NA,NA,NA,NA,NA,NA
"1150","84K379","Explore Excel Charter School","BROOKLYN","K-8",40.642684,-73.90788,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"93%",NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA
"1151","84K406","Ember Charter School for Mindful Education, Innovation and Transformation","BROOKLYN","K-8",40.688323,-73.935509,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"88%",0.93,0.87,0.93,0.853,NA,NA,NA,NA,NA,NA,NA
"1152","84K508","Achievement First Endeavor Charter School","BROOKLYN","K-8",40.682422,-73.965928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16%",1,1,1,0.8,NA,NA,NA,NA,NA,NA,NA
"1153","84K517","Leadership Prep Bedford Stuyvesant Charter School","BROOKLYN","K-12",40.68192,-73.9456,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"61%",0.94,0.89,1,0.807,NA,NA,NA,NA,NA,NA,NA
"1154","84K536","Community Roots Charter School","BROOKLYN","K-8",40.695339,-73.977674,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,"84%",1,1,1,0.291,NA,NA,NA,NA,NA,NA,NA
"1155","84K538","Achievement First Bushwick Charter School","BROOKLYN","K-8",40.697898,-73.919088,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,"51%",1,1,1,0.864,NA,NA,NA,NA,NA,NA,NA
"1156","84K593","Excellence Boys Charter School","BROOKLYN","K-8",40.683446,-73.925851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95%",1,1,1,0.775,NA,NA,NA,NA,NA,NA,NA
"1157","84K608","Kings Collegiate Charter School","BROOKLYN","K-3,5-11",40.657712,-73.919818,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"91%",1,0.93,0.87,0.778,NA,NA,NA,NA,NA,NA,NA
"1158","84K626","Achievement First Brownsville Charter School","BROOKLYN","K-12",40.674456,-73.912685,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,"37%",0.92,0.91,0.92,0.848,NA,NA,NA,NA,NA,NA,NA
"1159","84K649","La Cima Charter School","BROOKLYN","K-5",40.68797,-73.932066,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"52%",0.67,0.67,0.5,0.864,NA,NA,NA,NA,NA,NA,NA
"1160","84K651","PAVE Academy Charter School","BROOKLYN","PK-8",40.675936,-74.003372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92%",0.77,0.92,0.85,0.881,NA,NA,NA,NA,NA,NA,NA
"1161","84K652","Brooklyn Ascend Charter School","BROOKLYN","K-12",40.661945,-73.92044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95%",0.77,0.74,0.79,0.83,NA,NA,NA,NA,NA,NA,NA
"1162","84K680","Achievement First Aspire Charter School","BROOKLYN","K-6",40.665817,-73.876084,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,"42%",NA,NA,NA,0.827,NA,NA,NA,NA,NA,NA,NA
"1163","84K701","Brooklyn Charter School","BROOKLYN","K-5",40.69447,-73.947256,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"88%",NA,NA,NA,0.811,NA,NA,NA,NA,NA,NA,NA
"1164","84K702","Community Partnership Charter School","BROOKLYN","PK-8",40.691275,-73.961134,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"84%",0.71,0.71,1,0.879,NA,NA,NA,NA,NA,NA,NA
"1165","84K704","Explore Charter School","BROOKLYN","K-8",40.656423,-73.951575,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"67%",0.7,0.8,0.9,0.779,NA,NA,NA,NA,NA,NA,NA
"1166","84K711","Leadership Prep Brownsville Charter School","BROOKLYN","K-8",40.655644,-73.906662,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,"88%",0.88,0.88,0.94,0.928,NA,NA,NA,NA,NA,NA,NA
"1167","84K712","Excellence Girls Charter School","BROOKLYN","K-12",40.6881,-73.924422,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"68%",0.86,0.82,0.86,0.749,NA,NA,NA,NA,NA,NA,NA
"1168","84K724","Leadership Prep Canarsie Charter School","BROOKLYN","K-8",40.644134,-73.892797,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,"98%",1,0.96,1,0.822,NA,NA,NA,NA,NA,NA,NA
"1169","84K731","Brooklyn Excelsior Charter School","BROOKLYN","K-8",40.689569,-73.925087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.913,NA,NA,NA,NA,NA,NA,NA
"1170","84K736","New American Academy Charter School (The)","BROOKLYN","K-5",40.651642,-73.914282,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"100%",1,1,1,0.791,NA,NA,NA,NA,NA,NA,NA
"1171","84K737","Brownsville Ascend Charter School","BROOKLYN","K-8",40.668608,-73.918123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87%",0.85,0.85,0.89,0.757,NA,NA,NA,NA,NA,NA,NA
"1172","84K740","Brooklyn Scholars Charter School","BROOKLYN","K-8",40.669356,-73.867138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67%",0.86,0.86,0.86,0.916,NA,NA,NA,NA,NA,NA,NA
"1173","84K741","Success Academy Charter School - Crown Heights","BROOKLYN","K-8",40.665757,-73.949243,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,0.782,NA,NA,NA,NA,NA,NA,NA
"1174","84K742","Explore Empower Charter School","BROOKLYN","K-8",40.67271,-73.928917,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"95%",0.92,0.83,0.92,0.828,NA,NA,NA,NA,NA,NA,NA
"1175","84K744","Coney Island Preparatory Public Charter School","BROOKLYN","K-12",40.582518,-73.972009,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,"100%",0.94,0.94,0.94,0.847,NA,NA,NA,NA,NA,NA,NA
"1176","84K746","Hebrew Language Academy Charter School","BROOKLYN","K-8",40.612258,-73.914312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90%",1,1,1,0.688,NA,NA,NA,NA,NA,NA,NA
"1177","84K752","Success Academy Charter School - Fort Greene","BROOKLYN","K-4",40.697177,-73.976104,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0.753,NA,NA,NA,NA,NA,NA,NA
"1178","84K756","Success Academy Charter School - Prospect Heights","BROOKLYN","K-8",40.673943,-73.951559,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,"49%",1,1,1,0.787,NA,NA,NA,NA,NA,NA,NA
"1179","84K759","Canarsie Ascend Charter School","BROOKLYN","K-5",40.643834,-73.900432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100%",0.85,0.77,0.77,0.674,NA,NA,NA,NA,NA,NA,NA
"1180","84K766","International Charter School of New York (The)","BROOKLYN","K-4",40.692434,-73.986867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0%",NA,NA,NA,0.312,NA,NA,NA,NA,NA,NA,NA
"1181","84K769","Hyde Leadership Charter School - Brooklyn","BROOKLYN","K-8",40.667985,-73.898249,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,"100%",0.86,0.57,0.57,0.928,NA,NA,NA,NA,NA,NA,NA
"1182","84K772","Success Academy Charter School - Bensonhurst","BROOKLYN","K-4",40.608135,-73.984985,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,"92%",1,1,1,0.529,NA,NA,NA,NA,NA,NA,NA
"1183","84K774","Achievement First Apollo Charter School","BROOKLYN","K-8",40.677112,-73.884211,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,"16%",NA,NA,NA,0.869,NA,NA,NA,NA,NA,NA,NA
"1184","84K775","Leadership Prep Ocean Hill Charter School","BROOKLYN","K-12",40.672216,-73.906018,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"92%",0.8,0.81,0.94,0.832,NA,NA,NA,NA,NA,NA,NA
"1185","84K777","Ocean Hill Collegiate Charter School","BROOKLYN","K-2,5-8",40.678124,-73.915106,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"69%",1,0.88,0.88,0.846,NA,NA,NA,NA,NA,NA,NA
"1186","84K781","Success Academy Charter School - Bergen Beach","BROOKLYN","K-4",40.620537,-73.912914,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,"68%",1,1,1,0.652,NA,NA,NA,NA,NA,NA,NA
"1187","84K782","Bedford Stuyvesant New Beginnings Charter School","BROOKLYN","K-8",40.694676,-73.937717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97%",1,1,0.95,0.944,NA,NA,NA,NA,NA,NA,NA
"1188","84K784","Achievement First North Brooklyn Preparatory Charter School","BROOKLYN","K-5",40.693542,-73.915159,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"93%",0.88,0.94,0.94,0.882,NA,NA,NA,NA,NA,NA,NA
"1189","84K785","Imagine Me Leadership Charter School","BROOKLYN","K-5",40.660077,-73.883469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96%",1,1,1,0.917,NA,NA,NA,NA,NA,NA,NA
"1190","84K788","Achievement First Linden Charter School","BROOKLYN","K-6",40.659934,-73.885704,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,"71%",1,1,1,0.894,NA,NA,NA,NA,NA,NA,NA
"1191","84K789","Compass Charter School","BROOKLYN","K-5",40.688769,-73.971474,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,"94%",NA,NA,NA,0.274,NA,NA,NA,NA,NA,NA,NA
"1192","84K790","Central Brooklyn Ascend Charter School","BROOKLYN","K-5",40.638957,-73.948982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88%",0.8,0.8,0.6,0.861,NA,NA,NA,NA,NA,NA,NA
"1193","84K791","Brooklyn Dreams Charter School","BROOKLYN","K-8",40.632149,-73.969887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4%",NA,NA,NA,0.86,NA,NA,NA,NA,NA,NA,NA
"1194","84K792","Cultural Arts Academy Charter School at Spring Creek","BROOKLYN","K-5",40.65452,-73.908341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100%",1,0.88,1,0.66,NA,NA,NA,NA,NA,NA,NA
"1195","84K793","Bushwick Ascend Charter School","BROOKLYN","K-10",40.693748,-73.90892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89%",0.76,0.62,0.81,0.843,NA,NA,NA,NA,NA,NA,NA
"1196","84K879","Brooklyn Prospect Charter School - CSD 13","BROOKLYN","K-8",40.692015,-73.95818,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"42%",NA,NA,NA,0.316,NA,NA,NA,NA,NA,NA,NA
"1197","84K882","Success Academy Charter School - Bushwick","BROOKLYN","K-4",40.695975,-73.919653,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"11%",NA,NA,NA,0.872,NA,NA,NA,NA,NA,NA,NA
"1198","84K886","Success Academy Charter School - Flatbush","BROOKLYN","K-4",40.64879,-73.957501,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0.822,NA,NA,NA,NA,NA,NA,NA
"1199","84K895","Hebrew Language Academy Charter School 2","BROOKLYN","K-3",40.600808,-73.986345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81%",NA,NA,NA,0.791,NA,NA,NA,NA,NA,NA,NA
"1200","84K910","Cypress Hills Ascend Charter School","BROOKLYN","K-2",40.681183,-73.867071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201","84M068","KIPP NYC Washington Heights Academy Charter School","MANHATTAN","K-12",40.839139,-73.935815,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"27%",1,1,1,0.91,NA,NA,NA,NA,NA,NA,NA
"1202","84M080","Manhattan Charter School 2","MANHATTAN","K-5",40.713362,-73.986051,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"100%",NA,NA,NA,0.865,NA,NA,NA,NA,NA,NA,NA
"1203","84M085","Global Community Charter School","MANHATTAN","K-5",40.81698,-73.934951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85%",0.57,0.71,0.71,0.929,NA,NA,NA,NA,NA,NA,NA
"1204","84M100","Neighborhood Charter School of Harlem (The)","MANHATTAN","K-8",40.807556,-73.947067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54%",1,1,1,0.827,NA,NA,NA,NA,NA,NA,NA
"1205","84M168","East Harlem Scholars Academy Charter School II","MANHATTAN","PK-5",40.793649,-73.948488,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"27%",NA,NA,NA,0.907,NA,NA,NA,NA,NA,NA,NA
"1206","84M170","Success Academy Charter School - Hell's Kitchen","MANHATTAN","K-4",40.763655,-73.990318,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,"0%",NA,NA,NA,0.584,NA,NA,NA,NA,NA,NA,NA
"1207","84M174","Success Academy Charter School - Union Square","MANHATTAN","K-8",40.735361,-73.987064,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,"8%",NA,NA,NA,0.412,NA,NA,NA,NA,NA,NA,NA
"1208","84M186","Harlem Hebrew Language Academy Charter School","MANHATTAN","K-5",40.804559,-73.952751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88%",1,1,1,0.594,NA,NA,NA,NA,NA,NA,NA
"1209","84M265","Success Academy Charter School - Washington Heights","MANHATTAN","K-4",40.85765,-73.935231,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"0%",NA,NA,NA,0.723,NA,NA,NA,NA,NA,NA,NA
"1210","84M284","Harlem Children's Zone Promise Academy I Charter School","MANHATTAN","K-12",40.811882,-73.947317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51%",0.93,0.87,0.93,0.864,NA,NA,NA,NA,NA,NA,NA
"1211","84M320","Manhattan Charter School","MANHATTAN","K-5",40.718121,-73.984116,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"91%",NA,NA,NA,0.833,NA,NA,NA,NA,NA,NA,NA
"1212","84M329","Harlem Link Charter School","MANHATTAN","PK-5",40.798461,-73.950146,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"93%",1,1,1,0.881,NA,NA,NA,NA,NA,NA,NA
"1213","84M330","Girls Preparatory Charter School of New York","MANHATTAN","K-8",40.719888,-73.97738,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"63%",0.92,0.92,0.75,0.791,NA,NA,NA,NA,NA,NA,NA
"1214","84M335","Harlem Village Academy Leadership Charter School","MANHATTAN","K-12",40.799265,-73.93374,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"72%",0.77,0.54,0.69,0.82,NA,NA,NA,NA,NA,NA,NA
"1215","84M336","KIPP Infinity Charter School","MANHATTAN","K-12",40.819793,-73.956814,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"59%",0.85,0.85,0.92,0.888,NA,NA,NA,NA,NA,NA,NA
"1216","84M338","WHIN Music Community Charter School","MANHATTAN","K-3",40.836982,-73.937263,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0.705,NA,NA,NA,NA,NA,NA,NA
"1217","84M341","Harlem Children's Zone Promise Academy II Charter School","MANHATTAN","K-12",40.807019,-73.938714,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"58%",0.92,0.92,0.88,0.828,NA,NA,NA,NA,NA,NA,NA
"1218","84M351","Success Academy Charter School - Harlem 1","MANHATTAN","K-12",40.802649,-73.948088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2%",NA,NA,NA,0.77,NA,NA,NA,NA,NA,NA,NA
"1219","84M357","Success Academy Charter School - Harlem 6","MANHATTAN","K-3",40.816158,-73.95357,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"53%",NA,NA,NA,0.852,NA,NA,NA,NA,NA,NA,NA
"1220","84M358","Success Academy Charter School - Hudson Yards","MANHATTAN","K-3",40.758759,-73.996499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0%",NA,NA,NA,0.598,NA,NA,NA,NA,NA,NA,NA
"1221","84M373","Zeta Charter Schools – New York City 1","MANHATTAN","K-2",40.853517,-73.932869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222","84M382","DREAM Charter School","MANHATTAN","PK-11",40.789174,-73.945101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98%",0.89,0.78,0.94,0.916,NA,NA,NA,NA,NA,NA,NA
"1223","84M384","Success Academy Charter School - Harlem 2","MANHATTAN","K-8",40.805653,-73.935461,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"0%",NA,NA,NA,0.813,NA,NA,NA,NA,NA,NA,NA
"1224","84M385","Success Academy Charter School - Harlem 3","MANHATTAN","K-11",40.785107,-73.942154,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0.824,NA,NA,NA,NA,NA,NA,NA
"1225","84M386","Success Academy Charter School - Harlem 4","MANHATTAN","K-8",40.801573,-73.955583,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"97%",1,1,1,0.779,NA,NA,NA,NA,NA,NA,NA
"1226","84M430","Equity Project Charter School (The)","MANHATTAN","K-3,5-8",40.856532,-73.92606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95%",1,1,1,0.914,NA,NA,NA,NA,NA,NA,NA
"1227","84M481","Democracy Prep Harlem Charter School","MANHATTAN","K-12",40.814598,-73.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85%",0.91,0.87,0.96,0.881,NA,NA,NA,NA,NA,NA,NA
"1228","84M482","Success Academy Charter School - Harlem 5","MANHATTAN","K-8",40.820216,-73.944551,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"0%",NA,NA,NA,0.843,NA,NA,NA,NA,NA,NA,NA
"1229","84M483","New York French American Charter School","MANHATTAN","PK-7",40.807537,-73.954228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70%",1,1,1,0.761,NA,NA,NA,NA,NA,NA,NA
"1230","84M518","East Harlem Scholars Academy Charter School","MANHATTAN","PK-8",40.79001,-73.942482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100%",1,1,1,0.885,NA,NA,NA,NA,NA,NA,NA
"1231","84M523","Success Academy Charter School - Upper West","MANHATTAN","K-8",40.786134,-73.974483,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"0%",NA,NA,NA,0.458,NA,NA,NA,NA,NA,NA,NA
"1232","84M702","Sisulu-Walker Charter School of Harlem","MANHATTAN","K-5",40.802096,-73.951357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95%",NA,NA,NA,0.905,NA,NA,NA,NA,NA,NA,NA
"1233","84M704","Harbor Science and Arts Charter School","MANHATTAN","K-8",40.795404,-73.944449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74%",1,1,1,0.744,NA,NA,NA,NA,NA,NA,NA
"1234","84M705","Amber Charter School","MANHATTAN","K-5",40.790932,-73.943904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88%",0.88,0.75,0.88,0.852,NA,NA,NA,NA,NA,NA,NA
"1235","84M708","Harlem Prep Charter School","MANHATTAN","K-12",40.801547,-73.935335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65%",0.87,0.87,0.87,0.892,NA,NA,NA,NA,NA,NA,NA
"1236","84M709","Harlem Village Academy Charter School","MANHATTAN","K-12",40.821208,-73.941111,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"68%",0.86,0.93,0.85,0.817,NA,NA,NA,NA,NA,NA,NA
"1237","84M726","KIPP STAR College Preparatory Charter School","MANHATTAN","K-12",40.810793,-73.955722,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"49%",1,0.89,1,0.858,NA,NA,NA,NA,NA,NA,NA
"1238","84M861","Future Leaders Institute Charter School","MANHATTAN","K-8",40.806055,-73.948385,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"100%",0.9,0.9,0.9,0.908,NA,NA,NA,NA,NA,NA,NA
"1239","84Q083","Central Queens Academy Charter School","QUEENS","K-2,5-8",40.737321,-73.866454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100%",1,1,1,0.878,NA,NA,NA,NA,NA,NA,NA
"1240","84Q170","Peninsula Preparatory Academy Charter School","QUEENS","PK-5",40.600659,-73.752565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63%",0.83,0.83,0.83,0.887,NA,NA,NA,NA,NA,NA,NA
"1241","84Q304","VOICE Charter School of New York","QUEENS","K-8",40.760376,-73.939984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94%",1,1,0.9,0.83,NA,NA,NA,NA,NA,NA,NA
"1242","84Q321","Growing Up Green Charter School","QUEENS","K-8",40.752598,-73.935743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98%",1,1,1,0.504,NA,NA,NA,NA,NA,NA,NA
"1243","84Q337","Success Academy Charter School - Rosedale","QUEENS","K-4",40.655811,-73.738793,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"27%",NA,NA,NA,0.648,NA,NA,NA,NA,NA,NA,NA
"1244","84Q339","Success Academy Charter School - Springfield Gardens","QUEENS","K-4",40.681881,-73.752772,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,"0%",NA,NA,NA,0.696,NA,NA,NA,NA,NA,NA,NA
"1245","84Q340","Challenge Preparatory Charter School","QUEENS","K-8",40.600137,-73.764065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84%",0.67,0.67,0.67,0.849,NA,NA,NA,NA,NA,NA,NA
