DBN,School Name,# of Comp Sci Courses,# of AP Comp Sci Courses,# of Full CS Courses,# of Partial CS Courses,School Type,Student Enrollment,Full Time certified STEM teachers,Part Time certified STEM teachers,Ratio of Full Time Licensed STEM Teachers to Students*,Building Code,Mbps Bandwidth,Local School Code,K-12 Enrollment,K-12 FRPL Count,Classroom Teachers w/ 0-3 Years Experience,Classroom Teachers w/ More than 3 Years Experience,Classroom Teachers,Total School Funding per Pupil,Total Teacher Response Rate,a.agree,b.agree,c.agree,3rd Mean Scale Score,3rd % Level 1,3rd % Level 2,3rd % Level 3,3rd % Level 4,3rd % Level 3+4,4th Mean Scale Score,4th % Level 1,4th % Level 2,4th % Level 3,4th % Level 4,4th % Level 3+4,5th Mean Scale Score,5th % Level 1,5th % Level 2,5th % Level 3,5th % Level 4,5th % Level 3+4,Gradespan,Address,Latitude,Longitude,% Poverty,Economic Need Index
29Q038,P.S. 038 Rosedale,,,,,Elementary (K-5),270,0,0,0,Q038,10,Q038,270,212,1,18,1886680,23023.98,100,,,,608.9024658,4.878048897,21.95121956,34.14634323,39.02439117,73.17073059,600.5681763,22.72727203,27.27272797,27.27272797,22.72727203,50,595.7750244,27.5,47.5,17.5,7.5,25,K-5,"135-21 241 STREET, QUEENS NY 11422",40.67115,-73.733774,0.796,0.54
29Q116,P.S./I.S. 116 William C. Hughley,,,,,K-8,792,2,0,0.002525253,Q116,20,Q116,746,587,10,49,5370422,22063.66,97,100,89,100,591.6547852,40.47618866,25,26.19047546,8.333333015,34.52381134,584.0731812,57.31707382,34.14634323,6.097560883,2.439024448,8.536585808,581.9130249,73.91304016,14.13043499,9.782608986,2.173913002,11.95652199,PK-8,"107-25 WREN PLACE, QUEENS NY 11433",40.70084,-73.781839,0.795,0.816
29Q132,P.S. 132 Ralph Bunche,,,,,Elementary (K-5),391,0,0,0,Q132,20,Q132,357,295,7,26,2827061,22778.96,91,,,,599.895813,18.75,37.5,22.91666603,20.83333397,43.75,607.0810547,16.21621704,21.62162209,24.32432365,37.83783722,62.16216278,592.4838867,50,27.41935539,12.9032259,9.677419662,22.58064461,PK-5,"132-15 218 STREET, QUEENS NY 11413",40.681948,-73.7493,0.841,0.658
29Q134,P.S. 134 Hollis,,,,,Elementary (K-5),382,0,0,0,Q134,10,Q134,354,304,0,35,3011608,26687.6,83,100,100,100,594.166687,31.25,22.91666603,31.25,14.58333302,45.83333206,583.9347534,63.04347992,19.56521797,17.39130402,0,17.39130402,585.8636475,56.06060791,33.33333206,6.060606003,4.545454502,10.60606098,PK-5,"203-02 109 AVENUE, QUEENS NY 11412",40.707535,-73.754747,0.859,0.711
29Q135,The Bellaire School,,,,,Elementary (K-5),989,0,0,0,Q135,10,Q135,888,516,7,61,6039505,21684.01,84,91,91,91,597.5652466,26.81159401,27.53623199,26.08695602,19.56521797,45.65217209,595.567749,29.03225899,38.06451797,18.70967674,14.1935482,32.90322495,600.2993164,27.21088409,31.29251671,26.53061295,14.96598625,41.49659729,PK-5,"207-11 89 AVENUE, QUEENS NY 11427",40.720864,-73.757591,0.593,0.612
29Q136,P.S. 136 Roy Wilkins,,,,,Elementary (K-5),618,0,0,0,Q136,10,Q136,577,461,11,37,3553485,21748.71,51,,,,592.6025391,37.17948532,20.5128212,29.4871788,12.82051277,42.30769348,587.9244995,42.45283127,40.56603622,12.26415062,4.716980934,16.98113251,591.3548584,41.93548203,35.48387146,15.05376339,7.526881695,22.58064461,PK-5,"201-15 115 AVENUE, QUEENS NY 11412",40.69894,-73.752694,0.801,0.682
29Q138,P.S./M.S. 138 Sunrise,,,,,K-8,763,4,0,0.005242464,Q138,20,Q138,713,562,4,49,4620044,21951.06,89,83,83,100,590.8448486,44.82758713,24.13793182,25.86206818,5.172413826,31.03448296,586.4650879,53.4883728,32.5581398,9.302325249,4.651162624,13.95348835,585.3283691,64.17910767,22.38805962,10.44776154,2.98507452,13.43283558,PK-8,"251-11 WELLER AVENUE, QUEENS NY 11422",40.659876,-73.734342,0.801,0.633
29Q147,P.S./M.S. 147 Ronald McNair,,,,,K-8,593,2,0,0.003372681,Q147,10,Q147,576,416,4,41,4353878,24209.69,83,88,100,88,590.0625,39.58333206,35.41666794,18.75,6.25,25,586.711853,64.40677643,15.25423717,11.86440659,8.474575996,20.33898354,587.7721558,58.22784805,29.11392403,11.39240551,1.265822768,12.65822792,PK-8,"218-01 116 AVENUE, QUEENS NY 11411",40.698028,-73.74014,0.745,0.579
29Q176,P.S. 176 Cambria Heights,,,,,Elementary (K-5),716,0,0,0,Q176,10,Q176,669,511,7,36,4096356,19189.9,93,83,83,100,604.0449219,22.47191048,16.85393333,26.96629143,33.70786667,60.67415619,607.7567749,11.71171188,29.72973061,20.72072029,37.83783722,58.55855942,603.6171875,24.21875,23.4375,26.5625,25.78125,52.34375,PK-5,"120-45 235 STREET, QUEENS NY 11411",40.684987,-73.729226,0.767,0.437
29Q208,P.S./I.S. 208,,,,,K-8,707,4,0,0.005657709,Q208,10,Q208,707,324,7,46,4391964,20689.27,75,,,,606.319458,11.11111069,22.22222137,31.94444466,34.72222137,66.66666412,606.819458,9.722222328,31.94444466,18.05555534,40.27777863,58.33333206,599.7051392,29.4871788,26.92307663,25.64102554,17.94871712,43.58974457,K-8,"74-30 COMMONWEALTH BLVD, QUEENS NY 11426",40.744276,-73.727632,0.472,0.338
29Q251,P.S. 251 Queens,,,,,Elementary (K-5),339,0,0,0,Q251,20,Q251,312,236,6.2,21,2471591,24516.31,67,67,83,83,598.3599854,24,20,50,6,56,595.2884521,28.84615326,32.69230652,26.92307663,11.53846169,38.46154022,592,48,26,20,6,26,PK-5,"144-51 ARTHUR STREET, QUEENS NY 11413",40.664809,-73.759396,0.761,0.55
29Q360,P.S. 360,,,,,Elementary (K-5),173,0,0,0,Q892,10,X360,443,418,14.7,25,3286880,23808.58,100,,,,,,,,,,,,,,,,,,,,,,PK-3,"199-10 112 AVENUE, QUEENS NY 11412",40.702329,-73.756259,0.613,0.427
29Q360,P.S. 360,,,,,Elementary (K-5),173,0,0,0,Q892,10,Q360,152,94,5,7,1145592,19700.99,100,,,,,,,,,,,,,,,,,,,,,,PK-3,"199-10 112 AVENUE, QUEENS NY 11412",40.702329,-73.756259,0.613,0.427
30Q011,P.S. 011 Kathryn Phelan,,,,,Elementary (K-5),1027,0,0,0,Q011,100,Q011,1027,695,4,74,6479243,22968.37,63,,,,602.611084,20.98765373,16.04938316,30.86419678,32.09876633,62.9629631,601.4088135,20.75471687,33.96226501,20.12578583,25.15723228,45.28302002,603.822876,25.1428566,29.1428566,24.5714283,21.1428566,45.7142868,K-6,"54-25 SKILLMAN AVENUE, QUEENS NY 11377",40.746127,-73.909032,0.689,0.705
30Q017,P.S. 017 Henry David Thoreau,,,,,Elementary (K-5),547,0,0,0,Q017,100,Q017,493,364,21,25,3449893,23488.48,79,71,57,86,591.2307739,39.74359131,20.5128212,28.20512772,11.53846169,39.74359131,590.9752808,39.50617218,35.80246735,16.04938316,8.641975403,24.69135857,593.666687,40.90909195,28.78787804,19.69696999,10.60606098,30.30303001,PK-5,"28-37 29 STREET, QUEENS NY 11102",40.768034,-73.922544,0.74,0.778
30Q070,P.S. 070,,,,,Elementary (K-5),880,0,0,0,Q070,100,Q070,787,653,4,58,5611667,21554.54,48,,,,609.7153931,7.692307472,19.23077011,33.84615326,39.23077011,73.07691956,603.8615112,20.76922989,26.15384674,23.07692337,30,53.07692337,601.116272,34.8837204,21.70542717,24.03100777,19.37984467,43.41085434,PK-5,"30-45 42 STREET, QUEENS NY 11103",40.761762,-73.913964,0.83,0.743
30Q076,P.S. 076 William Hallet,,,,,Elementary (K-5),457,0,0,0,Q076,100,Q076,410,321,10,52,4918576,33746.95,75,100,80,100,591.7647095,44.11764526,19.11764717,25,11.76470566,36.76470566,591.8688354,37.70491791,26.22950745,27.86885262,8.196721077,36.06557465,593.9310303,43.10344696,31.03448296,17.24137878,8.620689392,25.86206818,PK-5,"36-36 10 STREET, QUEENS NY 11106",40.760862,-73.94163,0.775,0.851
30Q084,P.S. 084 Steinway,,,,,Elementary (K-5),272,0,0,0,Q084,10,Q084,223,130,2,22,2065750,24617.26,100,,,,615.5789185,7.894736767,15.78947353,21.05263138,55.26315689,76.31578827,602.3783569,21.62162209,21.62162209,24.32432365,32.43243408,56.75675583,602,13.04347801,43.47826004,26.08695602,17.39130402,43.47826004,PK-5,"22-45 41 STREET, QUEENS NY 11105",40.771154,-73.906117,0.57,0.637
30Q085,P.S. 085 Judge Charles Vallone,,,,,Elementary (K-5),657,0,0,0,Q085,40,Q085,591,251,11,33,3503827,21707.5,74,,,,609.1428833,17.8571434,20.23809433,22.61904716,39.2857132,61.90476227,606.8161011,14.94252872,25.28735542,25.28735542,34.48275757,59.7701149,604.3912964,30.43478203,14.78260899,21.73913002,33.04347992,54.78260803,PK-5,"23-70 31 STREET, QUEENS NY 11105",40.773126,-73.915039,0.428,0.51
30Q111,P.S. 111 Jacob Blackwell,,,,,K-8,316,1,0,0.003164557,Q111,100,Q111,292,279,16.5,21,3202103,30621.38,89,,,,581.2380981,66.66666412,14.28571415,14.28571415,4.761904716,19.04761887,575.2000122,92,4,4,0,4,583.3846436,84.61538696,11.53846169,0,3.846153736,3.846153736,PK-8,"37-15 13 STREET, QUEENS NY 11101",40.758342,-73.939181,0.95,0.95
30Q122,P.S. 122 Mamie Fay,,,,,K-8,1361,2,1,0.001469508,Q122,50,Q122,1325,705,6.7,68,6801443,17997.17,90,78,89,100,607.1325684,12.15469646,16.57458496,37.01657486,34.25414276,71.27072144,606.4345093,16.66666603,18.45238113,28.5714283,36.30952454,64.88095093,606.2658081,26.58227921,18.35443115,18.35443115,36.7088623,55.06328964,PK-8,"21-21 DITMARS BOULEVARD, QUEENS NY 11105",40.780507,-73.915785,0.536,0.495
30Q127,P.S. 127 Aerospace Science Magnet School,,,,,K-8,1299,4,0,0.003079292,Q127,100,Q127,1263,1071,8.5,83,8104742,21246.59,74,67,78,78,590.4569092,37.93103409,31.89655113,25,5.172413826,30.17241287,594.9838867,31.45161247,38.70967865,18.54838753,11.2903223,29.83870888,588.8630981,54.76190567,24.40476227,14.28571415,6.547618866,20.83333397,PK-8,"98-01 25 AVENUE, QUEENS NY 11369",40.765507,-73.870931,0.858,0.786
30Q148,P.S. 148 Queens,,,,,Elementary (K-5),919,0,0,0,Q148,100,Q148,844,673,20.5,46,5734245,23336.01,93,,,,597.6370239,28.88888931,24.44444466,26.66666603,20,46.66666794,593.539978,32.66666794,38.66666794,18.66666603,10,28.66666603,595.9210815,37.5,30.2631588,21.71052551,10.52631569,32.23684311,PK-5,"89-02 32 AVENUE, QUEENS NY 11369",40.757629,-73.878638,0.803,0.815
30Q150,P.S. 150 Queens,,,,,Elementary (K-5),1081,0,0,0,Q150,100,Q150,1035,553,22,52,6170651,20614.45,95,86,86,100,610.2293091,11.46496773,18.47133827,26.11464882,43.94904327,70.06369781,610.5496826,11.92052937,23.17880821,18.54304695,46.35761642,64.90066528,613.2390137,9.433961868,24.52830124,27.67295647,38.36478043,66.03773499,PK-6,"40-01 43 AVENUE, QUEENS NY 11104",40.745887,-73.923375,0.553,0.628
30Q151,P.S. 151 Mary D. Carter,,,,,Elementary (K-5),381,0,0,0,Q151,100,Q151,349,326,7,30,3266419,29422.4,94,,,,590.0634766,46.03174591,23.80952454,19.04761887,11.11111069,30.15872955,599.6785889,21.4285717,25,32.1428566,21.4285717,53.57143021,591.2985229,46.26865768,29.85074615,14.92537308,8.955224037,23.88059616,PK-5,"50-05 31 AVENUE, QUEENS NY 11377",40.758027,-73.908146,0.934,0.846
30Q152,P.S. 152 Gwendoline N. Alleyne School,,,,,Elementary (K-5),1104,0,0,0,Q152,20,Q152,1050,798,3,76,6878854,21854.07,34,,,,607.9949951,12.06030178,18.59296417,32.16080475,37.18592834,69.34673309,603.6931763,17.61363602,26.13636398,23.29545403,32.95454407,56.25,609.322937,8.333333015,30.72916603,30.20833397,30.72916603,60.9375,PK-5,"33-52 62 STREET, QUEENS NY 11377",40.753094,-73.900584,0.77,0.81
30Q171,P.S. 171 Peter G. Van Alst,,,,,Elementary (K-5),503,0,0,0,Q171,100,Q171,452,416,8,31,3309264,24007.88,95,,,,595.7619019,31.74603081,23.80952454,33.33333206,11.11111069,44.44444275,591.6781616,41.37931061,31.03448296,14.94252872,12.64367771,27.58620644,585.1838989,59.7701149,25.28735542,11.49425316,3.448275805,14.94252872,PK-5,"14-14 29 AVENUE, QUEENS NY 11102",40.770926,-73.929093,0.93,0.879
30Q222,P.S. Q222 - Fire Fighter Christopher A. Santora Sc,,,,,Elementary (K-5),281,0,0,0,Q222,100,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,PK-2,"86-15 37 AVENUE, QUEENS NY 11372",40.750442,-73.879991,0.772,0.652
30Q228,P.S. 228 Early Childhood Magnet School of the Arts,,,,,Elementary (K-5),314,0,0,0,Q228,100,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,PK-2,"32-63 93 STREET, QUEENS NY 11369",40.756931,-73.874947,0.898,0.799
30Q234,P.S. 234,,,,,Elementary (K-5),522,0,0,0,Q234,100,Q234,486,404,7,31,3346996,24704.1,64,100,100,100,603.9674072,13.04347801,25,33.69565201,28.26086998,61.95652008,606.1481323,11.11111069,25.92592621,33.33333206,29.62962914,62.9629631,606.1707153,10.97560978,37.80487823,25.60975647,25.60975647,51.21951294,PK-5,"30-15 29 STREET, QUEENS NY 11102",40.766898,-73.923044,0.83,0.744
30Q280,P.S. 280,,,,,Elementary (K-5),688,0,0,0,Q280,100,Q280,688,649,10,36,3485266,20893.72,100,,,,598.6057739,21.15384674,32.69230652,26.92307663,19.23077011,46.15384674,606.1941528,8.737864494,32.03883362,25.24271774,33.98058319,59.22330093,597.6976929,34.8837204,30.2325573,22.48061943,12.40310097,34.8837204,K-5,"34-20 94TH STREET, QUEENS NY 11372",40.753345,-73.874109,0.949,0.862
30Q329,East Elmhurst Community School,,,,,Elementary (K-5),380,0,0,0,Q329,100,Q329,380,355,17.7,13,2316392,21822.38,94,100,100,100,602.333313,7.692307472,32.05128098,43.58974457,16.66666603,60.25640869,594.0322876,27.41935539,32.25806427,30.64516068,9.677419662,40.32258224,,,,,,,K-5,"26-25 97TH STREET, QUEENS NY 11369",40.761573,-73.872244,0.939,0.805
30Q361,The Woodside Community School,,,,,Elementary (K-5),260,0,0,0,Q339,10,Q361,208,167,12,7,1914250,21607.45,100,,,,,,,,,,,,,,,,,,,,,,PK-3,"39-07 57th Street, QUEENS NY 11377",40.747701,-73.90643,0.812,0.672
31R001,P.S. 001 Tottenville,,,,,Elementary (K-5),465,0,0,0,R001,20,R001,430,171,9,34,3401702,27985.97,100,63,75,75,596.6049194,30.86419678,19.75308609,37.0370369,12.34567928,49.38271713,605.1831055,9.859154701,28.16901398,33.8028183,28.16901398,61.97183228,597.293335,29.33333397,33.33333206,29.33333397,8,37.33333206,PK-5,"58 SUMMIT STREET, STATEN ISLAND NY 10307",40.508638,-74.24395,0.394,0.362
31R003,P.S. 003 The Margaret Gioiosa School,,,,,Elementary (K-5),791,0,0,0,R003,10,R003,756,223,3,55,4730021,24222.13,84,90,90,90,611.8425293,2.36220479,15.74803162,37.00787354,44.88188934,81.88976288,618.3400269,5.333333492,12,22.66666603,60,82.66666412,605.9530029,12.75167751,24.16107368,37.58389282,25.50335503,63.08724976,PK-5,"80 SOUTH GOFF AVENUE, STATEN ISLAND NY 10309",40.520812,-74.21185,0.3,0.237
31R006,P.S. 6 Corporal Allan F. Kivlehan School,,,,,Elementary (K-5),547,0,0,0,R006,100,R006,504,199,4,49,4729529,33048.4,67,100,100,100,605.1771851,15.1898737,17.72151947,37.97468185,29.11392403,67.08860779,603.6542969,17.28395081,23.45679092,30.86419678,28.39506149,59.25925827,605.1176758,18.8235302,28.23529434,22.35294151,30.58823586,52.94117737,PK-5,"555 PAGE AVENUE, STATEN ISLAND NY 10307",40.510207,-74.230118,0.397,0.321
31R008,P.S. 8 Shirlee Solomon,,,,,Elementary (K-5),601,0,0,0,R008,10,R008,584,210,8,30,3320653,23235.52,100,100,100,100,616.5392456,7.843137264,8.823529243,28.43137169,54.90196228,83.33333588,616.9509888,2.941176414,16.66666603,19.6078434,60.7843132,80.39215851,612.9752808,11.11111069,18.51851845,28.39506149,41.97530746,70.37036896,PK-5,"112 LINDENWOOD ROAD, STATEN ISLAND NY 10308",40.547567,-74.152212,0.354,0.319
31R009,Naples Street Elementary School,,,,,Elementary (K-5),298,0,1,0,R048,100,R009,262,108,4.9,23.2,2424086,29543.62,93,,,,614.4210815,3.508771896,14.03508759,29.82456207,52.63158035,82.45613861,607.7825928,6.521739006,32.60869598,19.56521797,41.30434799,60.86956406,,,,,,,PK-5,"1055 TARGEE STREET, STATEN ISLAND NY 10304",40.60265,-74.090245,0.416,0.412
31R010,Fort Hill Collaborative Elementary School,,,,,Elementary (K-5),165,0,0,0,R016,40,R010,165,148,7.5,10,1426883,28952.49,89,,,,601.1463623,14.63414669,17.07317162,43.90243912,24.39024353,68.29268646,,,,,,,,,,,,,K-4,"80 MONROE AVENUE, STATEN ISLAND NY 10301",40.639638,-74.079594,0.897,0.884
31R016,P.S. 016 John J. Driscoll,,,,,Elementary (K-5),522,0,0,0,R016,40,R016,471,464,6,40,4046052,29117.21,85,,,,593.5633545,38.02816772,29.57746506,16.90140915,15.49295807,32.39436722,584.0808105,63.63636398,21.21212196,10.10101032,5.050505161,15.15151501,586.2999878,63,19,13,5,18,PK-5,"80 MONROE AVENUE, STATEN ISLAND NY 10301",40.639638,-74.079594,0.95,0.911
31R020,P.S. 020 Port Richmond,,,,,Elementary (K-5),464,0,0,0,R020,10,R020,464,446,5.5,41,3852931,28851.21,71,,,,590.7333374,28,41.33333206,28,2.666666746,30.66666603,594.8241577,27.47252655,38.46154022,17.58241844,16.48351669,34.06593323,584.2891846,63.85542297,28.91566277,7.228915691,0,7.228915691,K-5,"161 PARK AVENUE, STATEN ISLAND NY 10302",40.636729,-74.132382,0.95,0.923
31R026,P.S. 026 The Carteret School,,,,,Elementary (K-5),264,0,0,0,R026,10,R026,246,121,6,16.2,2080104,24392.77,95,,,,611.083313,2.777777672,13.88888931,47.22222137,36.11111069,83.33333588,610.6486206,8.108108521,13.51351357,37.83783722,40.54053879,78.37837982,604.6521606,26.08695602,26.08695602,8.695652008,39.13043594,47.82608795,PK-5,"4108 VICTORY BOULEVARD, STATEN ISLAND NY 10314",40.591546,-74.190093,0.496,0.413
31R029,P.S. 029 Bardwell,,,,,Elementary (K-5),644,0,0,0,R029,100,R029,628,328,4,36,3346214,23398.23,80,,,,601.1868286,17.58241844,31.86813164,29.67033005,20.87912178,50.54944992,600.1221924,15.55555534,34.44444275,33.33333206,16.66666603,50,603.3779297,24.40944862,26.77165413,19.68503952,29.13385773,48.81889725,PK-5,"1581 VICTORY BOULEVARD, STATEN ISLAND NY 10314",40.614039,-74.116197,0.531,0.454
31R030,P.S. 030 Westerleigh,,,,,Elementary (K-5),822,0,0,0,R030,100,R030,804,287,8,56,5408864,23557,90,,,,603.3464355,13.38582706,22.04724503,42.51968384,22.04724503,64.56693268,610.9031982,7.258064747,21.77419281,22.58064461,48.38709641,70.96774292,606.0084839,18.64406776,23.72881317,33.89830399,23.72881317,57.62711716,PK-5,"200 WARDWELL AVENUE, STATEN ISLAND NY 10314",40.618097,-74.13308,0.36,0.32
31R031,P.S. 031 William T. Davis,,,,,Elementary (K-5),388,0,0,0,R031,100,R031,362,327,4,33,3359149,32859.4,76,,,,582.0922852,60,21.53846169,16.92307663,1.538461566,18.46153831,582.704895,59.01639175,26.22950745,8.196721077,6.557376862,14.75409794,582.7432251,75.67567444,16.21621704,5.405405521,2.702702761,8.108108521,PK-5,"55 LAYTON AVENUE, STATEN ISLAND NY 10301",40.64209,-74.08542,0.91,0.93
31R035,P.S. 35 The Clove Valley School,,,,,Elementary (K-5),395,0,2,0,R035,100,R035,395,152,1,24.5,2330190,21267.36,54,,,,617.6623535,0,9.090909004,36.36363602,54.54545593,90.90908813,617.6538696,1.923076868,13.46153831,17.30769157,67.30769348,84.61538696,614.1080933,6.756756783,17.56756783,29.72973061,45.94594574,75.67567444,K-5,"60 FOOTE AVENUE, STATEN ISLAND NY 10301",40.613548,-74.098994,0.395,0.364
31R039,P.S. 39 Francis J. Murphy Jr.,,,,,Elementary (K-5),548,0,0,0,R039,100,R039,548,375,7,34,3508392,21791.62,73,,,,598.8082275,17.80821991,27.39726067,42.46575165,12.32876682,54.79452133,592.1363525,37.5,29.54545403,21.59090996,11.36363602,32.95454407,602.0899048,26.96629143,21.34831429,32.58427048,19.10112381,51.68539429,K-5,"71 SAND LANE, STATEN ISLAND NY 10305",40.597824,-74.07061,0.686,0.652
31R042,P.S. 042 Eltingville,,,,,Elementary (K-5),1042,0,0,0,R042,100,R042,988,371,21,53,6158544,22859.31,91,91,91,91,607.4767456,11.6279068,19.7674427,33.72093201,34.8837204,68.6046524,606.43573,15,26.4285717,22.1428566,36.42856979,58.57143021,605.1320801,20.12578583,28.30188751,21.38364792,30.18867874,51.57232666,PK-5,"380 GENESEE AVENUE, STATEN ISLAND NY 10312",40.552213,-74.169038,0.371,0.31
31R044,P.S. 044 Thomas C. Brown,,,,,Elementary (K-5),879,0,0,0,R044,100,R044,810,765,11,65,6589404,25988.97,78,33,33,40,583.0250244,55,32.5,10.83333302,1.666666627,12.5,585.4615479,48.46154022,36.15384674,9.230769157,6.153846264,15.38461494,586.6105957,68.14159393,20.35398293,8.849557877,2.654867172,11.50442505,PK-5,"80 MAPLE PARKWAY, STATEN ISLAND NY 10303",40.631689,-74.157303,0.95,0.916
31R045,P.S. 045 John Tyler,,,,,Elementary (K-5),862,0,0,0,R045,100,R045,828,597,11,52.5,5093853,21824.56,85,100,100,100,596.6286011,25.7142849,34.2857132,25.7142849,14.28571415,40,595.5372925,35.07462692,24.62686539,22.38805962,17.91044807,40.29850769,592.1810913,46.45669174,27.55905533,15.74803162,10.23622036,25.98425102,PK-5,"58 LAWRENCE AVENUE, STATEN ISLAND NY 10310",40.628419,-74.107537,0.724,0.664
31R046,P.S. 046 Albert V. Maniscalco,,,,,Elementary (K-5),269,0,0,0,R046,100,R046,252,208,4.6,23,2293034,31029.48,81,,,,588.7000122,37.5,45,12.5,5,17.5,595.5869751,30.43478203,34.78260803,19.56521797,15.21739101,34.78260803,593.666687,49.12280655,17.54385948,21.05263138,12.28070164,33.33333206,PK-5,"41 REID AVENUE, STATEN ISLAND NY 10305",40.594455,-74.080829,0.825,0.689
31R048,P.S. 048 William G. Wilcox,,,,,K-8,981,4,0,0.004077472,R071,100,R048,963,401,9.4,56,5711377,22220.97,87,100,100,100,609.4736938,9.473684311,18.94736862,32.63158035,38.94736862,71.57894897,608.5454712,8.080807686,21.21212196,37.37373734,33.33333206,70.7070694,605.7115479,19.23077011,21.15384674,32.69230652,26.92307663,59.61538315,PK-8,"1050 Targee Street, STATEN ISLAND NY 10304",40.603492,-74.091239,0.421,0.357
31R050,P.S. 050 Frank Hankinson,,,,,Elementary (K-5),774,0,0,0,R050,100,R050,738,293,4,47,4410760,22990.5,100,,,,613.8793335,5.172413826,13.79310322,32.75862122,48.27586365,81.03448486,619.1615601,6.923077106,10,21.53846169,61.53845978,83.07691956,615.1419067,13.54838753,14.1935482,19.35483932,52.90322495,72.25806427,PK-5,"200 ADELAIDE AVENUE, STATEN ISLAND NY 10306",40.560954,-74.124332,0.407,0.314
31R054,P.S. 054 Charles W. Leng,,,,,Elementary (K-5),806,0,0,0,R054,100,R054,737,438,10.9,51,5376835,22207.01,100,100,100,100,612.0545654,12.72727299,13.63636398,23.63636398,50,73.63636017,609.4477539,11.19402981,20.14925385,30.59701538,38.05970001,68.65671539,607.8389893,17.79660988,24.57627106,25.42372894,32.20338821,57.62711716,PK-5,"1060 WILLOWBROOK ROAD, STATEN ISLAND NY 10314",40.602779,-74.137259,0.6,0.5
31R056,P.S. 56 The Louis Desario School,,,,,Elementary (K-5),605,0,0,0,R056,10,R056,543,206,4,45,4134073,27117.46,79,,,,606.1397705,10.75268841,23.65591431,36.55913925,29.03225899,65.59140015,602.5853882,17.07317162,31.70731735,25.60975647,25.60975647,51.21951294,605.3684082,17.54385948,27.19298172,33.33333206,21.92982483,55.26315689,PK-5,"250 KRAMER AVENUE, STATEN ISLAND NY 10309",40.541856,-74.213943,0.374,0.304
